,jup_cat_no,year,band_A_App,band_B_App,band_C_App,band_D_App,band_E_App,band_Total_App,band_A_Offer,band_B_Offer,band_C_Offer,band_D_Offer,band_E_Offer,band_Total_Offer,college,fee,website,funding,program_name,duration,interview_flag,first_year_intake,program_short_name,English Language mean,English Language std,English Language min,English Language 25%,English Language 50%,English Language 75%,English Language max,Chinese Language mean,Chinese Language std,Chinese Language min,Chinese Language 25%,Chinese Language 50%,Chinese Language 75%,Chinese Language max,Mathematics (Core) mean,Mathematics (Core) std,Mathematics (Core) min,Mathematics (Core) 25%,Mathematics (Core) 50%,Mathematics (Core) 75%,Mathematics (Core) max,Liberal Studies mean,Liberal Studies std,Liberal Studies min,Liberal Studies 25%,Liberal Studies 50%,Liberal Studies 75%,Liberal Studies max,Best 5 mean,Best 5 std,Best 5 min,Best 5 25%,Best 5 50%,Best 5 75%,Best 5 max
307,JS4633,2017,82,96,197,231,225,831,22,0,0,0,0,22,The Chinese University of Hong Kong,42100,http://www.cuhk.edu.hk/sci/essc/, UGC-funded,地球系統科學 (大氣科學 / 地球物理) ,4, Yes (on a selective basis),20,Earth System Science (Atmospheric Science / Geophysics),5.5,1.290994449,4,4.75,5.5,6.25,7,4,0.816496581,3,3.75,4,4.25,5,5,1.154700538,4,4,5,6,6,4.5,1.732050808,3,3.75,4,4.75,7,28.25,2.217355783,26,26.75,28,29.5,31
308,JS4633,2016,101,117,173,264,228,883,22,0,0,0,0,22,The Chinese University of Hong Kong,42100,http://www.cuhk.edu.hk/sci/essc/, UGC-funded,地球系統科學 (大氣科學 / 地球物理) ,4, Yes (on a selective basis),20,Earth System Science (Atmospheric Science / Geophysics),4.75,0.707106781,4,4,5,5,6,4.875,1.125991626,3,4,5,6,6,5.625,0.916125381,4,5,6,6,7,4.875,1.125991626,3,4,5,6,6,28.125,2.167124494,26,27.5,28,28,33
309,JS4601,2017,1870,1252,1298,1301,973,6694,403,0,0,0,0,403,The Chinese University of Hong Kong,42100,http://www.sci.cuhk.edu.hk/en-gb/prospective-students/ug/adm/bsci, UGC-funded,理學 ,4, Yes (on a selective basis),397,Science,3.911111111,0.820815067,3,3,4,4,6,3.8,0.842075358,3,3,4,4,7,5.044444444,0.928232816,4,4,5,6,7,3.8,0.814638793,2,3,4,4,6,23.7555555555555(23.9),2.655659099,18(21),22,23,24,33
310,JS4601,2016,1106,879,1226,1458,1140,5809,381,5,0,0,0,386,The Chinese University of Hong Kong,42100,http://www.sci.cuhk.edu.hk/en-gb/prospective-students/ug/adm/bsci, UGC-funded,理學 ,4, Yes (on a selective basis),397,Science,4.101694915,0.735665667,3,4,4,4.5,6,4.06779661,0.806533809,3,4,4,4.5,6,5.06779661,0.944391919,3,4,5,6,7,4.118644068,0.671712833,3,4,4,4.5,6,23.89830508,1.936001169,21,23,24,25,31
311,JS4601,2015,1284,926,1337,1679,1345,6571,378,0,0,0,0,378,The Chinese University of Hong Kong,42100,http://www.sci.cuhk.edu.hk/en-gb/prospective-students/ug/adm/bsci, UGC-funded,理學 ,4, Yes (on a selective basis),397,Science,4.226415094,0.750423199,3,4,4,5,6,4.150943396,0.76952099,3,4,4,5,5,5.245283019,0.938609044,4,5,5,6,7,4.566037736,1.100863891,2,4,4,5,7,25.75471698,1.920593462,23,25,25,27,33
312,JS4601,2014,1261,936,1389,1718,1575,6879,388,0,0,0,0,388,The Chinese University of Hong Kong,42100,http://www.sci.cuhk.edu.hk/en-gb/prospective-students/ug/adm/bsci, UGC-funded,理學 ,4, Yes (on a selective basis),397,Science,4.337837838,0.880177862,3,4,4,5,6,4.324324324,0.893018709,3,4,4,5,7,5.445945946,0.893536791,4,5,5,6,7,4.459459459,1.009396798,2,4,4,5,7,26.32432432,2.048107099,23(19),25,26,27,32
313,JS4601,2013,1255,883,1261,1622,1626,6647,365,0,0,0,0,365,The Chinese University of Hong Kong,42100,http://www.sci.cuhk.edu.hk/en-gb/prospective-students/ug/adm/bsci, UGC-funded,理學 ,4, Yes (on a selective basis),397,Science,4.445783133,0.927269951,3,4,4,5,7,4.554216867,0.978463355,3,4,4,5,7,5.361445783,0.877611966,3,5,5,6,7,4.626506024,0.959049878,3,4,4,5,7,26.85542169,2.181588871,23,25,26,28,32
314,JS4601,2012,1867,985,1543,2020,1893,8308,416,0,0,0,0,416,The Chinese University of Hong Kong,42100,http://www.sci.cuhk.edu.hk/en-gb/prospective-students/ug/adm/bsci, UGC-funded,理學 ,4, Yes (on a selective basis),397,Science,4.476190476,0.855920985,3,4,4,5,7,4.352380952,0.89851322,3,4,4,5,7,5.59047619,1.016169638,3,5,6,6,7,4.40952381,1.025588369,3,4,4,5,7,26.68571429,2.391146674,23,25,26,28,33
315,JS4836,2017,179,169,298,422,418,1486,41,0,0,0,0,41,The Chinese University of Hong Kong,42100,http://www.grm.cuhk.edu.hk, UGC-funded,地理與資源管理學 ,4, Yes (on a selective basis),38,Geography and Resource Management,4.777777778,0.971825316,4,4,5,5,7,4.888888889,1.054092553,3,4,5,6,6,4.333333333,0.707106781,3,4,4,5,5,5.555555556,0.726483157,4,5,6,6,6,27,2.179449472,24,25,28,28,30
316,JS4836,2016,149,154,296,432,408,1439,39,0,0,0,0,39,The Chinese University of Hong Kong,42100,http://www.grm.cuhk.edu.hk, UGC-funded,地理與資源管理學 ,4, Yes (on a selective basis),38,Geography and Resource Management,5.272727273,0.786245393,4,5,5,6,6,5.090909091,1.044465936,4,4,5,6,7,5,0.774596669,4,4.5,5,5.5,6,5.272727273,0.904534034,4,4.5,6,6,6,27.63636364,2.766684921,25,25.5,26,29.5,33
317,JS4836,2015,259,212,363,556,638,2028,36,0,0,0,0,36,The Chinese University of Hong Kong,42100,http://www.grm.cuhk.edu.hk, UGC-funded,地理與資源管理學 ,4, Yes (on a selective basis),38,Geography and Resource Management,4.5,0.577350269,4,4,4.5,5,5,4.5,0.577350269,4,4,4.5,5,5,5.75,1.258305739,4,5.5,6,6.25,7,5.5,0.577350269,5,5,5.5,6,6,27.75,0.957427108,27,27,27.5,28.25,29
318,JS4836,2014,310,214,425,641,705,2295,37,0,0,0,0,37,The Chinese University of Hong Kong,42100,http://www.grm.cuhk.edu.hk, UGC-funded,地理與資源管理學 ,4, Yes (on a selective basis),38,Geography and Resource Management,5.2,0.861891607,4,5,5,6,7,5,0.755928946,4,4.5,5,5.5,6,4.8,0.774596669,4,4,5,5,6,5.4,0.985610761,4,5,5,6,7,27.33333333,1.290994449,25,26.5,27,28.5,29
319,JS4836,2013,364,251,480,750,870,2715,33,0,0,0,0,33,The Chinese University of Hong Kong,42100,http://www.grm.cuhk.edu.hk, UGC-funded,地理與資源管理學 ,4, Yes (on a selective basis),38,Geography and Resource Management,5,0.852802865,4,4,5,6,6,5.166666667,0.937436867,4,4.75,5,6,7,4.75,0.753778361,4,4,5,5,6,5,1.044465936,3,4,5,6,6,27.41666667,1.975225342,25,26,27,28.25,31
320,JS4836,2012,432,358,783,1229,1186,3988,40,0,0,0,0,40,The Chinese University of Hong Kong,42100,http://www.grm.cuhk.edu.hk, UGC-funded,地理與資源管理學 ,4, Yes (on a selective basis),38,Geography and Resource Management,4.5,1.069044968,3,4,4,5.25,6,4.25,0.707106781,4,4,4,4,6,4.25,0.88640526,3,4,4,4.25,6,4.625,0.51754917,4,4,5,5,5,26,2,23,24.75,26,27.25,29
321,JS4895,2017,21,31,61,99,110,322,3,0,0,0,0,3,The Chinese University of Hong Kong,42100,http://www.cuhk.edu.hk/ccs, UGC-funded,當代中國研究 (人文學科範疇) ,4, Yes (on a selective basis),3,Contemporary China Studies (for Humanities stream),-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
322,JS4895,2016,13,35,66,90,107,311,3,0,0,0,0,3,The Chinese University of Hong Kong,42100,http://www.cuhk.edu.hk/ccs, UGC-funded,當代中國研究 (人文學科範疇) ,4, Yes (on a selective basis),3,Contemporary China Studies (for Humanities stream),-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
323,JS4895,2015,21,36,75,142,162,436,2,1,0,0,0,3,The Chinese University of Hong Kong,42100,http://www.cuhk.edu.hk/ccs, UGC-funded,當代中國研究 (人文學科範疇) ,4, Yes (on a selective basis),3,Contemporary China Studies (for Humanities stream),-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
324,JS4895,2014,41,69,109,175,204,598,2,0,0,0,0,2,The Chinese University of Hong Kong,42100,http://www.cuhk.edu.hk/ccs, UGC-funded,當代中國研究 (人文學科範疇) ,4, Yes (on a selective basis),3,Contemporary China Studies (for Humanities stream),-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
325,JS4895,2013,46,59,103,191,185,584,2,0,0,0,0,2,The Chinese University of Hong Kong,42100,http://www.cuhk.edu.hk/ccs, UGC-funded,當代中國研究 (人文學科範疇) ,4, Yes (on a selective basis),3,Contemporary China Studies (for Humanities stream),-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
326,JS4892,2017,75,85,190,266,297,913,22,0,0,0,0,22,The Chinese University of Hong Kong,42100,http://globalstudies-4yr.ssc.cuhk.edu.hk/, UGC-funded,全球研究 ,4, Yes (on a selective basis),20,Global Studies,4.5,0.707106781,4,4.25,4.5,4.75,5,6,1.414213562,5,5.5,6,6.5,7,4.5,0.707106781,4,4.25,4.5,4.75,5,5.5,2.121320344,4,4.75,5.5,6.25,7,28,1.414213562,27,27.5,28,28.5,29
327,JS4892,2016,87,78,147,248,263,823,23,0,0,0,0,23,The Chinese University of Hong Kong,42100,http://globalstudies-4yr.ssc.cuhk.edu.hk/, UGC-funded,全球研究 ,4, Yes (on a selective basis),20,Global Studies,6,,6,6,6,6,6,5,,5,5,5,5,5,4,,4,4,4,4,4,6,,6,6,6,6,6,26,,26,26,26,26,26
328,JS4886,2017,329,273,503,732,743,2580,34,0,0,0,0,34,The Chinese University of Hong Kong,42100,http://www.soc.cuhk.edu.hk/, UGC-funded,社會學 ,4, Yes (on a selective basis),41,Sociology,4.166666667,0.752772653,3,4,4,4.75,5,4.333333333,1.032795559,3,4,4,4.75,6,4.666666667,0.816496581,4,4,4.5,5,6,5.333333333,1.032795559,4,5,5,5.75,7,25,1.095445115,24,24.25,25,25,27
329,JS4886,2016,128,162,337,552,624,1803,39,3,0,0,0,42,The Chinese University of Hong Kong,42100,http://www.soc.cuhk.edu.hk/, UGC-funded,社會學 ,4, Yes (on a selective basis),41,Sociology,4.5,0.836660027,4,4,4,4.75,6,4.833333333,0.98319208,3,5,5,5,6,4.666666667,0.516397779,4,4.25,5,5,5,5.5,1.224744871,4,5,5,6.5,7,26,1.897366596,23,25.25,26,27.5,28
330,JS4886,2015,153,178,374,817,868,2390,34,1,0,0,0,35,The Chinese University of Hong Kong,42100,http://www.soc.cuhk.edu.hk/, UGC-funded,社會學 ,4, Yes (on a selective basis),41,Sociology,4.571428571,0.786795792,4,4,4,5,6,4.857142857,1.463850109,3,4,4,6,7,4.428571429,0.975900073,3,4,4,5,6,5.571428571,0.786795792,4,5.5,6,6,6,26.14285714,1.463850109,25,25,26,26.5,29
331,JS4886,2014,228,211,478,944,1080,2941,30,0,0,0,0,30,The Chinese University of Hong Kong,42100,http://www.soc.cuhk.edu.hk/, UGC-funded,社會學 ,4, Yes (on a selective basis),41,Sociology,4.555555556,0.881917104,3,4,5,5,6,4.888888889,1.054092553,4,4,5,5,7,5,0.707106781,4,5,5,5,6,5.777777778,1.201850425,4,5,6,7,7,26.66666667,1.414213562,25,26,26,28,29
332,JS4886,2013,282,246,584,1223,1558,3893,35,0,0,0,0,35,The Chinese University of Hong Kong,42100,http://www.soc.cuhk.edu.hk/, UGC-funded,社會學 ,4, Yes (on a selective basis),41,Sociology,4.857142857,1.069044968,3,4.5,5,5.5,6,5.428571429,0.786795792,4,5,6,6,6,3.857142857,0.899735411,3,3,4,4.5,5,5.428571429,1.272418021,4,4.5,5,6.5,7,26.71428571,1.496026483,25,25.5,27,27.5,29
333,JS4886,2012,201,288,745,1402,1618,4254,38,0,0,0,0,38,The Chinese University of Hong Kong,42100,http://www.soc.cuhk.edu.hk/, UGC-funded,社會學 ,4, Yes (on a selective basis),41,Sociology,4.4,0.843274043,3,4,4,5,6,5.3,0.674948558,4,5,5,6,6,4.3,0.674948558,4,4,4,4,6,4.9,0.875595036,4,4,5,5.75,6,24.9,1.595131482,23,24,24.5,26,28
334,JS4874,2017,401,446,802,1087,1104,3840,39,0,0,0,0,39,The Chinese University of Hong Kong,42100,http://web.swk.cuhk.edu.hk/?id=451, UGC-funded,社會工作 ,4, Yes (on a selective basis),48,Social Work,4.25,0.5,4,4,4,4.25,5,5.5,1,5,5,5,5.5,7,4.5,0.577350269,4,4,4.5,5,5,6.25,0.5,6,6,6,6.25,7,27.25,1.5,26,26,27,28.25,29
335,JS4874,2016,349,438,809,1092,1126,3814,39,0,0,0,0,39,The Chinese University of Hong Kong,42100,http://web.swk.cuhk.edu.hk/?id=451, UGC-funded,社會工作 ,4, Yes (on a selective basis),48,Social Work,5,0.707106781,4,5,5,5,6,4.888888889,1.269295518,3,4,5,6,7,4.555555556,0.881917104,3,4,5,5,6,5.333333333,1,4,5,5,6,7,25.66666667,2.34520788,24,24,25,25,31
336,JS4874,2015,437,524,947,1413,1446,4767,40,0,0,0,0,40,The Chinese University of Hong Kong,42100,http://web.swk.cuhk.edu.hk/?id=451, UGC-funded,社會工作 ,4, Yes (on a selective basis),48,Social Work,4.384615385,1.120897077,3,4,4,5,7,5.307692308,1.031553471,4,5,5,6,7,4.615384615,0.869718493,4,4,4,5,7,5.153846154,0.987096234,4,4,5,6,7,26.30769231,1.182131929,25,26,26,27,29
337,JS4874,2014,440,466,977,1492,1634,5009,41,0,0,0,0,41,The Chinese University of Hong Kong,42100,http://web.swk.cuhk.edu.hk/?id=451, UGC-funded,社會工作 ,4, Yes (on a selective basis),48,Social Work,4.8,0.836660027,4,4,5,5,6,5.2,0.447213595,5,5,5,5,6,5.2,0.836660027,4,5,5,6,6,5.4,1.341640786,4,4,6,6,7,26.6,1.673320053,24,26,27,28,28
338,JS4874,2013,349,548,970,1455,1662,4984,42,0,0,0,0,42,The Chinese University of Hong Kong,42100,http://web.swk.cuhk.edu.hk/?id=451, UGC-funded,社會工作 ,4, Yes (on a selective basis),48,Social Work,4.666666667,0.816496581,4,4,4,5,6,5.066666667,1.162919151,4,4,5,6,7,4.6,0.736788398,4,4,4,5,6,4.933333333,0.883715102,4,4,5,6,6,25.66666667,1.397276262,24,25,25,26,28
339,JS4874,2012,468,627,1299,2030,2113,6537,42,0,0,0,0,42,The Chinese University of Hong Kong,42100,http://web.swk.cuhk.edu.hk/?id=451, UGC-funded,社會工作 ,4, Yes (on a selective basis),48,Social Work,4.363636364,0.953462589,3,4,4,5,6,5.136363636,1.037187339,4,4,5,6,7,4.863636364,1.082125534,3,4,5,5,7,5.272727273,1.241420775,3,4,5.5,6,7,26.5,1.503963019,24,26,26,27,30
340,JS4862,2017,362,461,883,1329,1236,4271,55,2,0,0,0,57,The Chinese University of Hong Kong,42100,http://www.psy.cuhk.edu.hk, UGC-funded,心理學 ,4, No,57,Psychology,5.5,0.577350269,5,5,5.5,6,6,5,0.816496581,4,4.75,5,5.25,6,5.5,0.577350269,5,5,5.5,6,6,5,1.414213562,4,4,4.5,5.5,7,27.5,1,26,27.5,28,28,28
341,JS4862,2016,355,410,779,1176,1247,3967,53,1,0,0,0,54,The Chinese University of Hong Kong,42100,http://www.psy.cuhk.edu.hk, UGC-funded,心理學 ,4, No,57,Psychology,5.222222222,0.833333333,4,5,5,6,6,5.222222222,0.971825316,4,5,5,6,7,5.888888889,0.78173596,5,5,6,6,7,4.777777778,0.833333333,4,4,5,5,6,29.33333333,1.224744871,27,29,29,30,31
342,JS4862,2015,406,450,852,1307,1429,4444,47,2,0,0,0,49,The Chinese University of Hong Kong,42100,http://www.psy.cuhk.edu.hk, UGC-funded,心理學 ,4, No,57,Psychology,5.111111111,1.054092553,4,4,5,6,7,5.111111111,1.054092553,4,4,5,6,7,5.666666667,0.866025404,4,5,6,6,7,5,1.118033989,4,4,5,6,7,29,2.5,25,28,28,32,32
343,JS4862,2014,401,509,1016,1479,1618,5023,51,0,0,0,0,51,The Chinese University of Hong Kong,42100,http://www.psy.cuhk.edu.hk, UGC-funded,心理學 ,4, No,57,Psychology,5.833333333,0.389249472,5,6,6,6,6,5.25,1.422226168,3,4,5.5,6.25,7,6,0.426401433,5,6,6,6,7,4.833333333,0.717740563,4,4,5,5,6,28.58333333,1.311372171,26,28,28,29.25,31
344,JS4862,2013,513,588,1042,1621,1812,5576,44,1,0,0,0,45,The Chinese University of Hong Kong,42100,http://www.psy.cuhk.edu.hk, UGC-funded,心理學 ,4, No,57,Psychology,5.5,0.707106781,5,5,5,6,7,5.5,1.08012345,4,5,5.5,6,7,5.7,0.674948558,5,5,6,6,7,5.1,1.370320319,4,4,4.5,6.5,7,29.5,0.971825316,28,29,30,30,31
345,JS4862,2012,727,746,1479,2360,2429,7741,46,0,0,0,0,46,The Chinese University of Hong Kong,42100,http://www.psy.cuhk.edu.hk, UGC-funded,心理學 ,4, No,57,Psychology,5.2,0.861891607,4,4.5,5,6,6,4.533333333,0.743223353,4,4,4,5,6,5.866666667,0.743223353,5,5,6,6,7,4.666666667,0.899735411,4,4,4,5,7,28.26666667,2.374467359,25,26.5,28,29.5,33
346,JS4858,2017,70,108,182,293,310,963,15,0,0,0,0,15,The Chinese University of Hong Kong,42100,http://www.com.cuhk.edu.hk, UGC-funded,全球傳播 ,4, No,20,Global Communication,5,,5,5,5,5,5,6,,6,6,6,6,6,5,,5,5,5,5,5,5,,5,5,5,5,5,27,,27,27,27,27,27
347,JS4850,2017,155,177,369,613,584,1898,34,0,0,0,0,34,The Chinese University of Hong Kong,42100,http://www.com.cuhk.edu.hk, UGC-funded,新聞與傳播學 ,4, No,43,Journalism and Communication,5.222222222,0.971825316,4,5,5,6,7,5.777777778,0.833333333,5,5,6,6,7,4.444444444,0.527046277,4,4,4,5,5,5.888888889,1.054092553,4,5,6,7,7,28.77777778,2.587362449,26,27,28,29,34
348,JS4850,2016,205,203,398,610,655,2071,51,0,0,0,0,51,The Chinese University of Hong Kong,42100,http://www.com.cuhk.edu.hk, UGC-funded,新聞與傳播學 ,4, No,43,Journalism and Communication,5.466666667,0.915475416,3,5,6,6,6,5.6,1.183215957,3,5,6,6.5,7,5,0.755928946,4,4.5,5,5.5,6,5.6,0.985610761,4,5,6,6,7,29.2,1.521277659,27,28.5,29,29.5,32
349,JS4850,2015,169,181,418,661,755,2184,43,0,0,0,0,43,The Chinese University of Hong Kong,42100,http://www.com.cuhk.edu.hk, UGC-funded,新聞與傳播學 ,4, No,43,Journalism and Communication,6,1.224744871,4,6,6,7,7,6,0.707106781,5,6,6,6,7,5.6,0.547722558,5,5,6,6,6,5.4,0.547722558,5,5,5,6,6,29.8,1.483239697,28,29,30,30,32
350,JS4850,2014,239,252,498,809,872,2670,45,0,0,0,0,45,The Chinese University of Hong Kong,42100,http://www.com.cuhk.edu.hk, UGC-funded,新聞與傳播學 ,4, No,43,Journalism and Communication,5.8,1.095445115,4,6,6,6,7,6,1,5,5,6,7,7,6,1.224744871,4,6,6,7,7,6.4,0.894427191,5,6,7,7,7,31.2,1.303840481,30,30,31,32,33
351,JS4850,2013,294,225,508,873,1035,2935,46,0,0,0,0,46,The Chinese University of Hong Kong,42100,http://www.com.cuhk.edu.hk, UGC-funded,新聞與傳播學 ,4, No,43,Journalism and Communication,5.384615385,0.960768923,4,5,5,6,7,6.230769231,0.926808696,4,6,6,7,7,5,1.154700538,3,4,5,6,7,5.923076923,1.037749043,4,6,6,7,7,30.23076923,1.690850188,28,29,30,32,33
352,JS4850,2012,325,335,772,1295,1403,4130,52,0,0,0,0,52,The Chinese University of Hong Kong,42100,http://www.com.cuhk.edu.hk, UGC-funded,新聞與傳播學 ,4, No,43,Journalism and Communication,5.076923077,1.037749043,4,4,5,6,7,6.384615385,0.650443636,5,6,6,7,7,4.461538462,0.776250026,3,4,4,5,6,5.153846154,1.344504484,2,4,6,6,7,28.30769231,1.652503928,24,28,29,29,30
353,JS4848,2017,177,177,295,424,395,1468,38,0,0,0,0,38,The Chinese University of Hong Kong,42100,http://www.gpa.cuhk.edu.hk/, UGC-funded,政治與行政學 ,4, No,40,Government and Public Administration,4.818181818,0.873862898,4,4,5,5.5,6,4.545454545,0.820199532,4,4,4,5,6,4.636363636,0.924416278,3,4,5,5,6,4.909090909,0.831209415,4,4,5,5.5,6,24.90909091,0.943879807,24,24,25,25,27
354,JS4848,2016,122,94,186,300,335,1037,38,0,0,0,0,38,The Chinese University of Hong Kong,42100,http://www.gpa.cuhk.edu.hk/, UGC-funded,政治與行政學 ,4, No,40,Government and Public Administration,4.8,1.303840481,4,4,4,5,7,4.8,0.836660027,4,4,5,5,6,4.6,0.547722558,4,4,5,5,5,4.6,0.894427191,4,4,4,5,6,24.8,1.788854382,22,25,25,25,27
355,JS4848,2015,162,127,241,411,375,1316,38,0,0,0,0,38,The Chinese University of Hong Kong,42100,http://www.gpa.cuhk.edu.hk/, UGC-funded,政治與行政學 ,4, No,40,Government and Public Administration,5,0.534522484,4,5,5,5,6,4.75,0.88640526,4,4,4.5,5.25,6,5.125,0.991031209,4,4.75,5,5.25,7,5.25,0.88640526,4,4.75,5.5,6,6,27.625,2.386719207,26,26,26,29.25,32
356,JS4848,2014,146,112,252,383,444,1337,36,0,0,0,0,36,The Chinese University of Hong Kong,42100,http://www.gpa.cuhk.edu.hk/, UGC-funded,政治與行政學 ,4, No,40,Government and Public Administration,5.333333333,1,4,5,5,6,7,4.888888889,0.78173596,4,4,5,5,6,4.666666667,0.707106781,4,4,5,5,6,5,0.866025404,4,4,5,6,6,26.11111111,2.088327348,22,25,26,28,29
357,JS4848,2013,139,106,238,410,488,1381,39,0,0,0,0,39,The Chinese University of Hong Kong,42100,http://www.gpa.cuhk.edu.hk/, UGC-funded,政治與行政學 ,4, No,40,Government and Public Administration,4.857142857,0.949262293,3,4,5,5.75,6,5.5,0.650443636,4,5,6,6,6,4.714285714,0.913873533,4,4,4.5,5,7,5.714285714,1.204387583,4,5,6,7,7,28.28571429,2.091321681,25,27,27,29.75,32
358,JS4848,2012,190,120,319,464,608,1701,42,0,0,0,0,42,The Chinese University of Hong Kong,42100,http://www.gpa.cuhk.edu.hk/, UGC-funded,政治與行政學 ,4, No,40,Government and Public Administration,5.125,1.024695077,4,4,5,6,7,5.5625,1.030776406,4,5,6,6,7,4.625,0.885061203,3,4,5,5,6,5.4375,1.152894907,4,4.75,5,6.25,7,26.875,1.454876856,25,25.75,27,28,29
359,JS4838,2017,103,90,203,404,367,1167,21,0,0,0,0,21,The Chinese University of Hong Kong,42100,http://www.urbanstudies.cuhk.edu.hk, UGC-funded,城市研究 ,4, Yes (on a selective basis),18,Urban Studies,4.8,1.095445115,4,4,4,6,6,4,1.224744871,3,3,4,4,6,4.6,0.894427191,4,4,4,5,6,4.6,0.547722558,4,4,5,5,5,25,0.707106781,24,25,25,25,26
360,JS4838,2016,93,109,246,372,408,1228,15,0,0,0,0,15,The Chinese University of Hong Kong,42100,http://www.urbanstudies.cuhk.edu.hk, UGC-funded,城市研究 ,4, Yes (on a selective basis),18,Urban Studies,5,0.707106781,4,5,5,5,6,5,1,4,4,5,6,6,4.6,0.894427191,4,4,4,5,6,4.8,0.836660027,4,4,5,5,6,26.4,1.516575089,24,26,27,27,28
361,JS4838,2015,199,165,339,523,676,1902,16,0,0,0,0,16,The Chinese University of Hong Kong,42100,http://www.urbanstudies.cuhk.edu.hk, UGC-funded,城市研究 ,4, Yes (on a selective basis),18,Urban Studies,4.666666667,1.154700538,4,4,4,5,6,5,2,3,4,5,6,7,4.333333333,0.577350269,4,4,4,4.5,5,6.333333333,0.577350269,6,6,6,6.5,7,25.66666667,0.577350269,25,25.5,26,26,26
362,JS4838,2014,81,112,229,447,537,1406,16,0,0,0,0,16,The Chinese University of Hong Kong,42100,http://www.urbanstudies.cuhk.edu.hk, UGC-funded,城市研究 ,4, Yes (on a selective basis),18,Urban Studies,6,0,6,6,6,6,6,4.333333333,0.577350269,4,4,4,4.5,5,5.333333333,0.577350269,5,5,5,5.5,6,5,1,4,4.5,5,5.5,6,26.33333333,1.154700538,25,26,27,27,27
363,JS4838,2013,98,115,292,486,620,1611,17,0,0,0,0,17,The Chinese University of Hong Kong,42100,http://www.urbanstudies.cuhk.edu.hk, UGC-funded,城市研究 ,4, Yes (on a selective basis),18,Urban Studies,5.142857143,0.899735411,4,5,5,5,7,4.857142857,0.377964473,4,5,5,5,5,5.142857143,1.214985793,4,4,5,6,7,5.285714286,1.112697281,4,4.5,5,6,7,26.85714286,0.899735411,26,26,27,27.5,28
364,JS4838,2012,100,149,325,628,775,1977,16,0,0,0,0,16,The Chinese University of Hong Kong,42100,http://www.urbanstudies.cuhk.edu.hk, UGC-funded,城市研究 ,4, Yes (on a selective basis),18,Urban Studies,5,1.732050808,4,4,4,5.5,7,4.666666667,0.577350269,4,4.5,5,5,5,4,1,3,3.5,4,4.5,5,5.333333333,0.577350269,5,5,5,5.5,6,27,2.645751311,25,25.5,26,28,30
365,JS4903,2017,209,85,153,160,242,849,46,0,0,0,0,46,The Chinese University of Hong Kong,42100,http://www.law.cuhk.edu.hk/en/study/llb_programme-overview.php, UGC-funded,法學士 ,4, Yes (on a selective basis),79,Bachelor of Laws,6,0.5,5,6,6,6,7,5,1.118033989,4,4,5,6,7,4.555555556,1.130388331,3,4,5,5,6,5.444444444,0.726483157,5,5,5,6,7,27.11111111,1.536590743,25,26,27,28,29
366,JS4903,2016,244,100,153,173,234,904,50,0,0,0,0,50,The Chinese University of Hong Kong,42100,http://www.law.cuhk.edu.hk/en/study/llb_programme-overview.php, UGC-funded,法學士 ,4, Yes (on a selective basis),79,Bachelor of Laws,5.833333333,0.577350269,5,5.75,6,6,7,5.416666667,0.900336637,4,5,5.5,6,7,5,0.603022689,4,5,5,5,6,5.5,0.797724035,4,5,5.5,6,7,28,1.53741223,26,27,28,29,31
367,JS4903,2015,174,96,132,199,317,918,45,0,0,0,0,45,The Chinese University of Hong Kong,42100,http://www.law.cuhk.edu.hk/en/study/llb_programme-overview.php, UGC-funded,法學士 ,4, Yes (on a selective basis),79,Bachelor of Laws,5.7,0.674948558,5,5,6,6,7,5.3,0.823272602,4,5,5.5,6,6,5.2,0.632455532,4,5,5,5.75,6,5.3,0.674948558,4,5,5,6,6,29.1,0.737864787,28,29,29,29.75,30
368,JS4903,2014,222,78,155,245,350,1050,45,0,0,0,0,45,The Chinese University of Hong Kong,42100,http://www.law.cuhk.edu.hk/en/study/llb_programme-overview.php, UGC-funded,法學士 ,4, Yes (on a selective basis),79,Bachelor of Laws,6.25,0.707106781,5,6,6,7,7,5.375,0.744023809,4,5,5.5,6,6,5.625,0.916125381,4,5,6,6,7,5.625,0.916125381,4,5,6,6,7,29.25,1.281739889,28,28,29,30.25,31
